flaeche,last_kW,geometry,nodes,building,building:levels,power,ways,Erzeugungsleistung,Netzanschluss
4472.2363100098555,44.722363100098555,"POLYGON ((507137.27900895703 5407649.353456506, 507174.044643471 5407650.9456900265, 507174.3359495154 5407641.308321883, 507186.5944011724 5407641.235144913, 507186.6574700472 5407637.855902383, 507214.0796373626 5407638.89169627, 507215.7288198228 5407583.902004868, 507197.921689226 5407583.356577228, 507197.96902504814 5407580.799913295, 507163.6761952626 5407579.566411417, 507154.163460168 5407579.22073824, 507153.53850719566 5407597.217058103, 507145.21447405993 5407597.239756434, 507144.9812829509 5407618.87157463, 507138.19142972206 5407618.885129095, 507137.27900895703 5407649.353456506))","[659915389, 659915391, 659915392, 659915393, 659915394, 659915400, 659915397, 659915382, 659915383, 1418612356, 659915381, 659915390, 659915387, 659915388, 659915386, 659915389]",industrial,1,,,0.0,
337.2960799002577,9.241912589267061,"POLYGON ((507184.89903833764 5407543.9884875575, 507186.0646830965 5407545.146070692, 507204.20228533976 5407545.669653895, 507205.4443546872 5407544.481822543, 507205.75616319565 5407530.375773791, 507204.67129323876 5407529.196058331, 507186.37223300186 5407528.605568927, 507185.1377190724 5407529.626671287, 507184.89903833764 5407543.9884875575))","[659915380, 1418612297, 659915395, 1418612295, 1418612293, 659915396, 659915379, 1418612291, 659915380]",office,4,,,0.0,
374.0546493349391,12.811371739721665,"POLYGON ((507181.51371985255 5407573.608794823, 507198.23467415967 5407574.019376443, 507198.8875231131 5407551.576619936, 507182.36480787565 5407551.077361775, 507182.1366364354 5407557.268788944, 507181.51371985255 5407573.608794823))","[659915385, 659915398, 659915399, 659915384, 1418612321, 659915385]",office,5,,,0.0,
1638.7288715182247,11.22529276989984,"POLYGON ((507117.40601954027 5407732.177122425, 507119.8027812272 5407734.91476051, 507124.3829801682 5407734.987295761, 507124.245840817 5407733.164064502, 507131.7106265947 5407733.329213975, 507182.1489570871 5407736.139519548, 507182.1072020519 5407734.360874221, 507185.90933961613 5407734.432459863, 507186.7885314377 5407718.581892669, 507182.41286427 5407713.562861306, 507165.7810935217 5407712.618862899, 507165.88716411695 5407710.040041143, 507121.2841761742 5407707.159503598, 507120.02361901547 5407722.898432454, 507117.55749103054 5407722.750779955, 507117.40601954027 5407732.177122425))","[659915402, 1416609099, 1416609100, 1416609096, 659915401, 659915404, 1416609097, 1416609098, 659915405, 1416609083, 1416609079, 659915406, 659915403, 1416609090, 1416609089, 659915402]",yes,1,,,0.0,
624.808533341897,1.8744256000256911,"POLYGON ((506737.1631143118 5408034.7443975005, 506714.7775126956 5408034.05047649, 506714.60016570584 5408047.2563103065, 506717.0884072501 5408047.214836478, 506716.6513300132 5408062.776992974, 506727.98351601633 5408063.135230209, 506727.82508398255 5408066.703340146, 506735.91287216917 5408067.235546761, 506737.1631143118 5408034.7443975005))","[693064161, 693064174, 693064169, 693064180, 693064188, 693064184, 693064144, 693064155, 693064161]",commercial,1,,,0.0,
778.2754673467065,2.3348264020401195,"POLYGON ((506680.85883299215 5408096.594028401, 506733.77144056675 5408108.385145343, 506734.2743385228 5408093.056508561, 506684.07577558537 5408082.535880787, 506680.85883299215 5408096.594028401))","[693064182, 693064176, 693064198, 693064186, 693064182]",commercial,1,,,79.4,"Niederspannung (= Hausanschluss/Haushaltsstrom),"
346.3001724376167,2.3721561811976746,"POLYGON ((506686.07318404084 5408032.637643065, 506685.75001362624 5408045.087401444, 506686.67480064346 5408045.110740576, 506686.3362847949 5408058.1162908655, 506699.9878503671 5408058.477247528, 506700.31871157384 5408045.760710043, 506699.2985074486 5408045.737254238, 506699.6294077339 5408032.98736841, 506686.07318404084 5408032.637643065))","[693064193, 693064171, 693064165, 693064190, 693064159, 693064178, 693064150, 693064196, 693064193]",yes,1,,,0.0,
91.17134232841158,0.9664162286811628,"POLYGON ((507051.3851643854 5407658.915493622, 507060.75858502503 5407659.038492199, 507060.8956470936 5407649.323110184, 507051.5148838753 5407649.188985953, 507051.3851643854 5407658.915493622))","[693136805, 693136803, 693136823, 693136788, 693136805]",retail,1,,,0.0,
264.7089815122978,0.0,"POLYGON ((506906.5694070784 5407687.625612726, 506907.04458908463 5407695.1296323035, 506942.14907911426 5407692.427435819, 506941.6739440033 5407684.923413243, 506906.5694070784 5407687.625612726))","[693136841, 693136810, 693136866, 693136783, 693136841]",roof,1,,,0.0,
1068.4072943502242,7.318589966299036,"POLYGON ((507061.7265352582 5407636.573883721, 507075.7943149402 5407604.677083193, 507037.3567746292 5407601.471542855, 507030.0905017819 5407606.742588912, 507027.7672844187 5407632.996119469, 507041.79310476355 5407634.247675175, 507043.3519769962 5407620.443325288, 507047.9248321309 5407620.593601751, 507048.4223844946 5407616.036589303, 507059.05043177813 5407616.672512553, 507050.44634493865 5407635.058952937, 507061.7265352582 5407636.573883721))","[4008073580, 693136785, 693136850, 693136793, 693136843, 4008073578, 4008073574, 4008073575, 4008073570, 4008073571, 4008073579, 4008073580]",yes,1,,,0.0,
256.90828206432275,0.0,"POLYGON ((506905.802522595 5407678.576081559, 506940.78976821713 5407675.795918108, 506940.1749020263 5407668.502930013, 506905.1802707842 5407671.283088255, 506905.802522595 5407678.576081559))","[693136825, 693136861, 693136848, 693136790, 693136825]",roof,1,,,0.0,
335.7921116314545,2.3001759646754634,"POLYGON ((507029.1419592832 5407736.411822653, 507015.95639041916 5407715.063268871, 507020.91214549216 5407714.19131411, 507019.9057162796 5407708.998785742, 507024.85429084825 5407708.004547286, 507028.26889739087 5407712.7332248455, 507038.3641329003 5407710.822830017, 507032.1448131902 5407735.848674981, 507029.1419592832 5407736.411822653))","[693146220, 693146258, 693146174, 693146213, 693146202, 693146237, 693146260, 693146145, 693146220]",yes,1,,,0.0,
113.3302241730282,0.7763120355852432,"POLYGON ((507090.2757561412 5407779.108565685, 507090.5549681389 5407767.314633812, 507088.18418233184 5407767.244928599, 507088.260827321 5407764.6883002985, 507085.0104052301 5407763.683719982, 507079.94037336076 5407779.462294651, 507083.528969068 5407780.044885237, 507083.5966368833 5407778.777724431, 507090.2757561412 5407779.108565685))","[693146209, 693146235, 693146255, 693146199, 693146240, 693146133, 693146250, 693146222, 693146209]",yes,1,,,0.0,
972.4198505425763,6.661075976216648,"POLYGON ((507111.28780216054 5407562.147114665, 507106.8542133517 5407562.119241727, 507107.19981882646 5407555.872380013, 507101.6213433766 5407555.66519607, 507101.20249526115 5407561.789686895, 507095.97639420826 5407561.560724, 507077.086353675 5407581.3902911255, 507071.36110871006 5407581.17183525, 507071.53552281874 5407576.7589267045, 507068.23983502213 5407576.632478778, 507068.74836215697 5407563.415966835, 507055.2132520374 5407562.898632361, 507054.3630993961 5407585.096599382, 507060.46874374774 5407592.151978261, 507083.03203397564 5407593.014248174, 507111.28780216054 5407562.147114665))","[693146196, 1420047544, 1420047540, 1420047539, 1420047543, 693146217, 693146183, 693146137, 693146252, 693146193, 693146227, 693146244, 693146129, 693146180, 693146219, 693146196]",yes,1,,,0.0,
1156.949931645859,0.0,"POLYGON ((506954.6162111585 5407843.056297738, 507020.5104886421 5407846.91821263, 507021.54540362547 5407829.422615972, 506955.64358037687 5407825.56068004, 506955.50864982844 5407827.817100354, 506955.10373428283 5407834.686406993, 506954.6162111585 5407843.056297738))","[693146234, 693146190, 693146247, 693146224, 1420047823, 1420047827, 693146234]",parking,1,,,0.0,
957.9145420859278,6.561714613288606,"POLYGON ((507000.3714968976 5407587.418680339, 507032.7915612713 5407589.404723931, 507042.27663430327 5407582.56909392, 507043.50030241965 5407561.005219124, 507029.4150856808 5407560.142651761, 507028.59829813143 5407573.403244037, 507023.6879266288 5407573.108048708, 507023.5531165511 5407575.242188571, 507013.7764321635 5407574.640750196, 507014.7431466527 5407558.868084159, 507002.1699236536 5407558.107529524, 507000.3714968976 5407587.418680339))","[693146207, 693146186, 693146253, 693146249, 693146242, 693146148, 693146177, 693146265, 693146106, 693146215, 693146140, 693146207]",yes,1,,,0.0,
831.4491641464365,5.69542677440309,"POLYGON ((507276.28626978444 5408024.259845241, 507298.8689068171 5408003.335258186, 507299.9021246187 5407987.785040163, 507293.62665465317 5407987.6879148, 507293.7207553789 5407983.074813514, 507277.258651133 5407982.108470097, 507276.99843793723 5408001.561485998, 507272.65626093996 5408004.879576832, 507270.72118932987 5408002.842793169, 507262.7185012051 5408010.213543428, 507276.28626978444 5408024.259845241))","[693190199, 693190179, 693190108, 693190081, 693190092, 693190204, 693190093, 693190079, 693190068, 693190158, 693190199]",yes,1,,,0.0,
492.26422128602456,3.3720099158092682,"POLYGON ((507254.4326062244 5408043.518039821, 507273.00971519045 5408026.556633082, 507260.15396568744 5408012.466799561, 507257.0277160893 5408012.06255471, 507244.5787282745 5408023.851806315, 507248.6839504505 5408027.770034479, 507244.95639423706 5408032.6007479895, 507254.4326062244 5408043.518039821))","[693190058, 693190103, 693190085, 1383285279, 693190154, 1383285281, 1383285283, 693190058]",yes,1,,,0.0,
560.1840147113653,3.8372605007728526,"POLYGON ((507182.3101163911 5407959.086230122, 507181.1931062712 5407982.973512327, 507204.59859917 5407984.059683861, 507205.71569483087 5407960.183522381, 507182.3101163911 5407959.086230122))","[693190196, 693190195, 693190066, 693190166, 693190196]",yes,1,,,0.0,
778.2075960590269,5.330722033004334,"POLYGON ((507161.47759870935 5407994.875891531, 507160.9818151042 5408009.4597136285, 507214.28147996555 5408011.26240981, 507214.77740256436 5407996.678592264, 507161.47759870935 5407994.875891531))","[693190095, 693190129, 693190162, 693190089, 693190095]",yes,1,,,0.0,
487.85682453519894,3.3418192480661126,"POLYGON ((507221.775316092 5407960.270954588, 507215.33285237435 5407964.420090545, 507215.2364804473 5407976.52551018, 507216.29194454406 5407977.671842135, 507218.75073250115 5407977.73059943, 507221.9381344577 5407981.947759226, 507224.859375679 5407981.973768394, 507224.85540828673 5407985.04183512, 507226.189467511 5407986.433085686, 507228.7950920321 5407986.45868872, 507230.0886494554 5407985.115302019, 507230.11285559606 5407983.425670576, 507233.9736572466 5407983.408435633, 507235.61262258695 5407981.732011372, 507235.5709874564 5407979.875551656, 507236.59243979154 5407978.943113573, 507239.19857187837 5407978.579655027, 507239.2958887061 5407965.785032339, 507234.4953100228 5407960.331875275, 507221.775316092 5407960.270954588))","[693190117, 693190136, 1383285252, 1383285254, 1383285259, 693190087, 1383285262, 1383285268, 1383285270, 1383285275, 5760617907, 1383285264, 1383285266, 693190143, 1383285260, 693190100, 693190184, 693190156, 693190061, 693190117]",office,1,,,0.0,
489.61042641939724,3.3538314209728712,"POLYGON ((507244.747917621 5407966.959300428, 507244.35390876466 5407982.132405687, 507246.7833349956 5407982.191137254, 507246.659726108 5407986.948711595, 507252.57547193544 5407987.10089825, 507252.5060654497 5407989.679767153, 507267.37615311955 5407990.0659241285, 507267.9632504526 5407967.5674939845, 507244.747917621 5407966.959300428))","[693190083, 5760617909, 5760617908, 693190189, 5760617910, 5760617911, 693190112, 693190149, 693190083]",yes,1,,,0.0,
390.05033006275744,2.6718447609298885,"POLYGON ((507166.94129966723 5408021.272762327, 507166.42693506344 5408033.1664396105, 507199.1607121696 5408034.575815667, 507199.6751463445 5408022.682141302, 507166.94129966723 5408021.272762327))","[693190104, 693190071, 693190173, 693190181, 693190104]",yes,1,,,0.0,
6339.056981937132,63.39056981937132,"POLYGON ((507252.820987745 5408154.177763378, 507203.98554947675 5408152.113661731, 507203.5011922442 5408163.451566617, 507192.0226028294 5408162.969897571, 507191.6366049314 5408172.040224315, 507182.2350317892 5408171.650179015, 507181.85651855485 5408180.620470291, 507171.24399428477 5408180.173305867, 507169.02667202655 5408232.238769067, 507188.7323072715 5408233.075573815, 507188.3085487605 5408242.979568679, 507207.97010619886 5408243.816384675, 507207.5537255512 5408253.664806805, 507248.53541232937 5408255.396376425, 507250.2386221782 5408215.469171433, 507230.0045133718 5408214.609233526, 507231.2457991887 5408185.564193312, 507251.4506546029 5408186.424097468, 507252.820987745 5408154.177763378))","[693195019, 693195002, 693195026, 693195022, 693195028, 693195008, 693195027, 693195003, 693195011, 693194962, 693194977, 693195024, 693194988, 693195001, 693194974, 693194976, 693194983, 693194995, 693195019]",yes,1,,,0.0,
222.59313797112438,1.524762995102202,"POLYGON ((507003.26084766234 5408257.195602454, 506990.17466392816 5408257.045818847, 506989.9772355298 5408274.053367382, 507003.06337942823 5408274.2031505685, 507003.26084766234 5408257.195602454))","[693194981, 693194970, 693195009, 693195017, 693194981]",yes,1,,,0.0,
71.65096858694172,0.4908091348205508,"POLYGON ((507044.19263341726 5408211.2148545105, 507053.1536203649 5408211.7263896745, 507053.61139728496 5408203.75664827, 507044.65039759193 5408203.245112391, 507044.19263341726 5408211.2148545105))","[693194979, 693194968, 693194993, 693194986, 693194979]",yes,1,,,0.0,
450.00099893997424,3.0825068427388236,"POLYGON ((507104.2503642761 5408264.804319878, 507118.798393606 5408269.691737436, 507119.6087839767 5408267.302785663, 507138.78603900573 5408273.74130953, 507142.18240560015 5408263.68548325, 507122.86574002635 5408257.191189114, 507123.5730121798 5408255.091127856, 507109.201026726 5408250.259503103, 507104.2503642761 5408264.804319878))","[693194997, 693194980, 693194966, 693194992, 253501512, 693194964, 693194978, 693195004, 693194997]",yes,1,,,0.0,
240.00510368492485,0.48001020736984973,"POLYGON ((507127.722639348 5408247.148332888, 507148.19826664205 5408254.199936774, 507151.63859951403 5408244.221986188, 507147.0313942674 5408242.637588957, 507147.3923681572 5408241.5931273475, 507136.00641082885 5408237.6656675, 507135.51283022435 5408239.099027686, 507131.02300625236 5408237.548142234, 507127.722639348 5408247.148332888))","[693195006, 693195000, 4172647743, 693195031, 4172647742, 693195020, 4172647741, 4172647740, 693195006]",apartments,1,,,0.0,
2163.585397442005,14.820559972477735,"POLYGON ((507342.79686475056 5408194.046848061, 507327.86295975506 5408192.3709253045, 507324.1406958287 5408187.597191689, 507318.1310597308 5408186.44434716, 507313.31906331005 5408189.917418571, 507312.613784043 5408196.041525116, 507316.20447820664 5408200.403779161, 507315.47861935763 5408205.427354039, 507309.5271937581 5408204.674778353, 507306.55217928777 5408200.95807373, 507302.44987340784 5408200.552526657, 507298.84237467323 5408203.426909941, 507296.09145768505 5408224.8108983915, 507295.98762963404 5408225.633362107, 507306.664747456 5408227.125771681, 507308.0604623166 5408214.988699335, 507313.8721342837 5408215.963414671, 507312.10448270186 5408231.879509196, 507311.1187654255 5408239.18156724, 507301.02864604467 5408237.834426858, 507299.9985149164 5408245.43656645, 507299.2945061019 5408250.604682986, 507298.2872259126 5408257.573229063, 507323.55978483986 5408261.207953077, 507324.56706677604 5408254.261643862, 507326.4255835555 5408241.836160911, 507335.9138627213 5408243.171440679, 507342.79686475056 5408194.046848061))","[693216078, 1418382215, 1418382212, 693216066, 1418382213, 1418382217, 1418382223, 1418382229, 1418382228, 1418382222, 1418382219, 1418382225, 9504395774, 1418382248, 1418382250, 1418382240, 1418382242, 2990887826, 693216054, 693216069, 2990887830, 2990887832, 693216099, 2990896235, 2990896233, 693216101, 693216082, 693216078]",yes,1,,,99.8,"Mittelspannung,"
3453.410418413801,23.655861366134538,"POLYGON ((506788.4349758438 5408038.107971014, 506788.2009126089 5408037.440714541, 506786.54296829144 5408036.738379712, 506784.06965756277 5408036.568632922, 506781.41251431685 5408036.6765691275, 506779.8336070868 5408037.374973594, 506779.5831770754 5408038.097222795, 506749.5646306386 5408037.038186946, 506744.41235848307 5408036.809640962, 506743.8735880041 5408051.426795354, 506748.94516280777 5408051.610778589, 506750.44975100044 5408051.668177296, 506750.03249845695 5408062.895036769, 506748.46185537684 5408062.837558379, 506743.18479067227 5408062.6422113385, 506742.64601225435 5408077.270482621, 506747.83494590176 5408077.499071349, 506750.4991401764 5408077.61345177, 506749.8303238724 5408090.507438083, 506747.29099171463 5408090.326511547, 506740.70778919035 5408089.873916878, 506739.88942664134 5408105.068778037, 506746.6415589194 5408105.410413761, 506784.60760512674 5408107.335027988, 506784.1493170698 5408109.9912439, 506792.7362995012 5408110.390744715, 506796.7065111981 5408038.462629575, 506788.4349758438 5408038.107971014))","[693216083, 693216110, 693216103, 693216115, 693216087, 693216092, 693216096, 1420071097, 693216071, 693216060, 11341511133, 693216064, 693216050, 11341511132, 693216119, 693216075, 11341511131, 693216098, 693216081, 11341511130, 693216091, 693216052, 11341511129, 693216111, 693216109, 693216080, 693216056, 693216083]",yes,1,,,120.0,"Mittelspannung,"
1092.860939583726,7.486097436148523,"POLYGON ((507506.96217848617 5408215.685957905, 507505.53737527033 5408227.300480728, 507520.47017697425 5408229.688314687, 507514.7464770627 5408272.478014983, 507531.9908985447 5408275.01350083, 507533.7246337823 5408262.932519612, 507538.19984304695 5408231.702010669, 507533.36440091516 5408230.717261921, 507534.78791184025 5408220.103202967, 507506.96217848617 5408215.685957905))","[693216118, 693216112, 693216093, 693216102, 693216094, 1418382263, 693216114, 693216067, 693216049, 693216118]",yes,1,,,0.0,
821.614089283879,5.628056511594571,"POLYGON ((506669.5512512625 5408087.976577991, 506669.5661669676 5408075.481985119, 506673.1297035376 5408072.340355266, 506670.0583010518 5408069.024059561, 506670.6798839792 5408052.50612653, 506662.2246949632 5408052.29594613, 506662.37940428144 5408045.659758575, 506658.23878246127 5408046.4774214, 506653.986330724 5408048.7511764355, 506651.1196722016 5408052.227133987, 506648.5020934344 5408056.103572659, 506646.5729888673 5408061.214729908, 506645.81247144286 5408071.185057778, 506648.9611210814 5408071.277733652, 506648.52641795884 5408085.005725214, 506656.33560802764 5408085.25958012, 506656.26682216895 5408087.549435716, 506669.5512512625 5408087.976577991))","[693216061, 1383285297, 1383285295, 1383285288, 693216051, 693216121, 693216053, 693216057, 693216072, 693216077, 693216095, 693216104, 693216088, 693216113, 693216065, 693216068, 693216085, 693216061]",yes,1,,,0.0,
2006.5577325896934,13.7449204682394,"POLYGON ((507386.62539620715 5408218.982696018, 507372.3893722346 5408216.896277091, 507368.18460735655 5408216.27933856, 507356.12799734663 5408214.51820591, 507347.75596286 5408279.637048519, 507378.2541577705 5408283.234430994, 507386.62539620715 5408218.982696018))","[693216120, 7252551930, 7252551932, 693216089, 693216062, 693216073, 693216120]",yes,1,,,172.0,"Niederspannung (= Hausanschluss/Haushaltsstrom),Mittelspannung,"
114.12790369257375,0.34238371107772125,"POLYGON ((507216.1197051671 5407491.526932859, 507220.96324077516 5407492.4669499835, 507224.9747563745 5407489.693086765, 507225.86139737227 5407485.225523333, 507223.2100323345 5407480.653339897, 507218.8580728693 5407479.891814983, 507214.398536981 5407482.854079417, 507213.5702558777 5407487.610741001, 507216.1197051671 5407491.526932859))","[693244672, 693244859, 693244762, 693244825, 693244849, 693244777, 693244732, 693244853, 693244672]",commercial,1,,,0.0,
67.96361318715392,0.4655507503320044,"POLYGON ((507358.9000096833 5407514.1011536205, 507365.14535933593 5407515.176536442, 507366.9870631778 5407504.618579158, 507360.74171671 5407503.532078132, 507358.9000096833 5407514.1011536205))","[693244754, 693244770, 693244782, 693244722, 693244754]",yes,1,,,0.0,
413.8899743500087,2.8351463242975594,"POLYGON ((507340.79537484905 5407510.7647145735, 507355.0840819916 5407513.240182654, 507356.63733650034 5407504.315922981, 507355.1402252657 5407504.047163547, 507358.705326317 5407483.564710864, 507345.39995699056 5407481.257269227, 507341.29497187183 5407504.840439181, 507341.81603061734 5407504.9300533105, 507340.79537484905 5407510.7647145735))","[693244758, 693244681, 1378853720, 1378853717, 693244787, 693244830, 1378853728, 1378853732, 693244758]",yes,1,,,0.0,
3121.666791126961,21.383417519219684,"POLYGON ((507110.94227298885 5407452.963421791, 507115.1337325989 5407458.738061088, 507114.2834259445 5407463.561406139, 507151.91737021063 5407470.190231831, 507152.78244639444 5407465.322446519, 507158.0224335288 5407466.240684063, 507158.9762574226 5407460.861668533, 507164.5464873142 5407461.847032432, 507171.0829288483 5407424.927424562, 507166.37865534594 5407424.09879144, 507167.0514694704 5407420.342381313, 507162.3398509025 5407419.513742187, 507163.15318903996 5407414.934913512, 507156.27658063546 5407413.714438021, 507156.70546864864 5407411.269425015, 507125.66156096966 5407405.79393564, 507125.0934409806 5407408.0609143805, 507115.1609998658 5407414.262210253, 507113.17947113665 5407413.915085649, 507106.4216133725 5407452.068375574, 507110.94227298885 5407452.963421791))","[693244839, 693244689, 693244746, 693244834, 693244789, 693244755, 693244717, 693244795, 693244802, 693244726, 693244760, 693244738, 693244766, 693244688, 693244855, 693244845, 693244783, 693244756, 693244772, 693244865, 693244839]",yes,1,,,39.68,"Mittelspannung,"
5178.196601031682,51.78196601031682,"POLYGON ((507008.6037665657 5407543.5200329255, 507025.014245641 5407545.741646151, 507027.3455569844 5407542.254092659, 507044.03529179964 5407544.220440487, 507070.1940784888 5407546.287740606, 507070.72624578397 5407549.200856815, 507080.03325092973 5407549.746218634, 507117.3850500366 5407552.706112229, 507127.4405835956 5407536.133567301, 507126.04790921946 5407534.553291543, 507138.51873566734 5407506.322960261, 507122.488715247 5407505.024142984, 507120.32413487084 5407510.101484884, 507082.4291514418 5407506.907443932, 507076.2061066659 5407488.1687744595, 507056.71311744844 5407485.42065682, 507046.735505769 5407486.864286965, 507039.5595562452 5407490.234565017, 507043.29353833874 5407503.745444785, 507040.44542345864 5407503.741855644, 507034.4829080805 5407517.007081257, 507021.82266702113 5407515.323729067, 507008.6037665657 5407543.5200329255))","[693244707, 693244757, 693244799, 693244720, 1420047523, 1420047529, 1420047530, 1420047536, 693244763, 1420047518, 693244740, 693244724, 693244759, 693244748, 693244768, 1420047455, 1420047457, 693244735, 693244863, 1420047493, 1420047495, 693244800, 693244707]",yes,1,,,50.0,"Niederspannung (= Hausanschluss/Haushaltsstrom),"
249.11773470246885,0.7473532041074066,"POLYGON ((507341.7089516885 5407424.404204325, 507339.4843178955 5407435.906542039, 507352.8995408425 5407438.492018553, 507352.40435747453 5407441.048091505, 507358.51752781076 5407442.2233384345, 507361.2373717693 5407428.176052148, 507341.7089516885 5407424.404204325))","[693244823, 693244710, 693244857, 693244847, 693244713, 693244797, 693244823]",commercial,1,,,0.0,
118.99182282084456,0.8150939863227853,"POLYGON ((507324.12217387336 5407507.385745461, 507325.5177510431 5407495.515479164, 507315.624223317 5407494.3686663015, 507314.22868144186 5407506.227818851, 507324.12217387336 5407507.385745461))","[693244836, 693244730, 693244719, 693244775, 693244836]",yes,1,,,0.0,
1130.4597080644426,7.743649000241432,"POLYGON ((506687.0655559667 5407534.599876939, 506693.259328502 5407548.18016331, 506696.4320652533 5407546.794440497, 506706.0096882597 5407566.537168319, 506710.0416208192 5407564.841230997, 506715.24032191135 5407575.663531865, 506727.90960485174 5407569.798305508, 506720.918146428 5407554.293919219, 506727.1976179377 5407551.47796253, 506714.81699427485 5407524.7842096565, 506707.9940774097 5407527.7885030545, 506706.48538259324 5407524.918714586, 506687.0655559667 5407534.599876939))","[693261468, 693261456, 693261481, 693261463, 1420047546, 1420047550, 693261470, 693261466, 693261483, 693261467, 693261477, 693261459, 693261468]",yes,1,,,0.0,
1928.2263812679128,66.04175355842601,"POLYGON ((506684.995625673 5407534.530703085, 506655.5007360517 5407547.590369734, 506653.3737675899 5407546.10938323, 506651.1406312827 5407547.485132579, 506651.35110922455 5407549.497413915, 506630.6398648814 5407558.910446693, 506630.9087090251 5407579.786975367, 506670.8849570403 5407561.0370748835, 506676.31743531517 5407572.860075753, 506679.08287022845 5407574.452996129, 506679.3964748041 5407576.154148496, 506678.0140737788 5407578.1645271415, 506679.07552251016 5407580.60024203, 506682.4722270964 5407582.193918696, 506687.829353786 5407595.606456768, 506696.1008704837 5407590.40286809, 506700.4104555057 5407583.638272447, 506701.1277397045 5407579.2482363265, 506700.11487456004 5407573.033069883, 506689.74718964734 5407551.021702803, 506692.09005463397 5407549.968469849, 506684.995625673 5407534.530703085))","[693261473, 1420047528, 1420047525, 1420047527, 1420047531, 693261458, 693261469, 693261465, 1420047547, 1420047548, 1420047551, 1420047552, 1420047553, 1420047554, 693261476, 693261482, 693261455, 693261478, 693261472, 1420047533, 1420047532, 693261473]",office,5,,,0.0,
1010.1576310796108,6.919579772895334,"POLYGON ((506633.0035153104 5407589.805151355, 506632.39727996575 5407618.184072958, 506651.77900227194 5407627.855967697, 506656.5927468129 5407616.812203702, 506667.1027683438 5407605.664075704, 506666.3821525297 5407594.413628369, 506664.5984395344 5407594.411500649, 506664.6119317623 5407589.253603138, 506633.0035153104 5407589.805151355))","[693261479, 693261471, 693261480, 693261474, 693261462, 693261457, 693261461, 693261475, 693261479]",yes,1,,,0.0,
2921.303596703273,30.965818125054692,"POLYGON ((507389.5268533404 5407451.32395615, 507374.69513770816 5407448.59201147, 507372.0814184246 5407465.640804093, 507370.82518141676 5407471.964261356, 507386.3764743314 5407474.497055614, 507387.31545356725 5407469.407079913, 507466.2581358421 5407484.174259441, 507471.9358978612 5407454.09030988, 507469.7488543604 5407453.753900134, 507450.3452969092 5407450.04853621, 507446.2714481229 5407444.407195826, 507438.9986942862 5407448.5883145565, 507438.30373671354 5407446.786566026, 507392.6202145629 5407437.977498904, 507389.5268533404 5407451.32395615))","[693268942, 1378853679, 1418638711, 1418638722, 693268935, 693268928, 693268937, 693268939, 4434065999, 693268936, 693268929, 1378853681, 693268933, 693268938, 693268942]",retail,1,,,0.0,
2352.2254460862905,7.056676338258872,"POLYGON ((507753.35477415187 5408261.232095937, 507730.36494046537 5408257.698631059, 507726.34751222277 5408291.4974675, 507710.7536582804 5408289.652864256, 507706.0085510357 5408329.653557866, 507744.7250490418 5408334.231395131, 507753.35477415187 5408261.232095937))","[927182342, 927182436, 927182375, 927182496, 927182410, 927182319, 927182342]",commercial,1,,,0.0,
2291.901579543552,15.699525819873331,"POLYGON ((507661.24929543183 5407828.995888231, 507648.38651913014 5407820.418790847, 507636.8684230428 5407837.610916151, 507622.9496138819 5407828.332113268, 507588.81512317323 5407879.231200384, 507615.59656583145 5407897.075796155, 507661.24929543183 5407828.995888231))","[927182359, 927182380, 927182321, 927182439, 927182422, 927182455, 927182359]",yes,1,,,0.0,
3270.689995851488,22.404226471582696,"POLYGON ((507652.79646096413 5408309.104351664, 507698.32167741744 5408315.480907757, 507706.8305888348 5408255.15385232, 507698.6706095063 5408254.008748175, 507700.7830577435 5408239.004777227, 507676.0168390456 5408235.53578536, 507674.8976798283 5408243.460104739, 507662.305452929 5408241.686458885, 507652.79646096413 5408309.104351664))","[927182483, 927182438, 927182498, 927182346, 927182355, 927182421, 927182378, 927182481, 927182483]",yes,1,,,0.0,
1921.1370312632225,19.211370312632226,"POLYGON ((507562.28053424467 5407846.9915868165, 507559.2733086448 5407845.364552047, 507546.4671441991 5407865.434217346, 507532.6585503619 5407856.011277418, 507525.6878848416 5407865.139401916, 507530.5646736805 5407868.358554982, 507520.9376389454 5407882.418699587, 507546.421411687 5407899.294107165, 507556.1879568047 5407885.223078481, 507568.34692869463 5407893.1765037775, 507588.47671998804 5407863.579128203, 507562.28053424467 5407846.9915868165))","[927182451, 927182372, 927182334, 927182509, 927182391, 927182493, 927182450, 927182486, 927182392, 927182353, 1418564508, 927182451]",industrial,1,,,0.0,
927.891984147048,6.356060091407279,"POLYGON ((507652.74951270537 5408134.413070418, 507639.6652442245 5408132.661034956, 507633.5197459255 5408177.228625916, 507630.9219917325 5408176.880474638, 507627.3044415906 5408203.109785164, 507641.48922762834 5408205.052272966, 507646.5249830582 5408161.572558092, 507649.0050048157 5408162.1428795615, 507652.74951270537 5408134.413070418))","[927182502, 927182387, 927182338, 927182324, 927182364, 927182464, 927182480, 927182405, 927182502]",yes,1,,,0.0,
